timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
810003240,0,0.02321121381211358,0.16822077002753327,10,0,0.004,-0.13360586031483865,-0.002481860664404145,-0.1021838633338481,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010116000000182404,0.00021600148995338427,0.0000012107842823718363,0.00010000000400000007,0.0100000004,NaN,0,0,1,0.000084,0,0,0
810003244,0,0.02756825163949292,0.17758112345126334,11,0,0.004,-0.13929027068234348,-0.0006829913322468073,-0.11014903277964994,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010129360000246403,0.00022936207699502924,0.0000012629444553110201,0.00010000000440000008,0.01000000044,NaN,0,0,1,0.000084,0,0,0
810003248,0,0.042911264176935256,0.19698650002922685,12,0,0.004,-0.1596459234254628,-0.006390198470212383,-0.11522163725146051,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010143040000323844,0.00024304285274635588,0.0000013225120852128318,0.00010000000480000008,0.01000000048,NaN,0,0,1,0.000084,0,0,0
810003252,0,0.04887236355850213,0.19938182079780192,13,0,0.004,-0.17005265936196887,-0.011718806655856007,-0.10343052295687016,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010157040000416005,0.0002570437708200888,0.0000013899761646978907,0.00010000000520000009,0.01000000052,NaN,0,0,1,0.000083,0,0,0
810003256,0,0.041834815557239245,0.17407220283991315,14,0,0.004,-0.15713227936477547,-0.016357853124687516,-0.07309582220839417,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010171360000524165,0.00027136467379991074,0.0000014658410558376133,0.0001000000056000001,0.01000000056,NaN,0,0,1,0.000084,0,0,0
810003260,1,0.03460968758732026,0.15876283638816419,0,0,0.004,-0.13629651075455257,-0.007607248199909655,-0.08106188468678788,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,-0.00030892668644919165,-0.00006391586616190171,-0.009632554063779625,0.0009233640764079248,-0.0054632234063790525,0.0000000206883123196469,0.000000015475939506471773,-0.00000003536378186005983,0.00010185965380852596,0.00007409363920040658,0.0000012251859451716613,0.000100000005543315,0.009067371705822804,0.007148979992099906,0,0,2,0.000083,0,0,0
810003264,1,0.03224220761091183,0.15536461303492372,0,0,0.004,-0.12131046180019892,-0.005727805196448443,-0.07803162503842387,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,-0.0006116748391693995,-0.00012655341500056539,-0.010128807712248255,0.000900745420250865,-0.005793970676304493,0.000000020312145497318947,0.00000001463045871452202,-0.00000003471692360924264,0.00010200917118984685,0.00004608655085682003,0.0000011943934587257841,0.00010000000579572184,0.008869231401372775,0.0005774145187046569,0,0,2,0.000083,0,0,0
810003268,1,0.034424078762201674,0.16070657242681802,0,0,0.004,-0.1111623194238883,-0.014855164338642979,-0.09875724737550051,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.000021305288720633908,-0.000950978606276471,-0.00019859085722277275,-0.01051638962683807,0.0008485937144020243,-0.0061492999162844515,0.00000001949903072152212,0.000000011054820995993979,-0.00000003326380851472762,0.00010216190225579639,0.000036328236982859004,0.0000011859957737567758,0.00010000000601927899,0.008746508536448377,0.0005977388202405792,0,0,2,0.000084,0,0,0
810003272,1,0.043914404912741845,0.16667907853978878,0,0,0.004,-0.09257955231353576,-0.006927768667838841,-0.12476937755704931,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.00007414240474780599,-0.0014113280303652046,-0.0002798401949608529,-0.010820162547664776,0.0008249623753645076,-0.006572556280202029,0.000000019888620438547756,0.000000004018875361968632,-0.00000003316197001025287,0.00010231781360377241,0.00003205392107867301,0.0000011841005710549765,0.00010000000612086226,0.008643073678312305,0.0006220786453337014,0,0,2,0.000084,0,0,0
810003276,1,0.049922862845705865,0.18052117787332195,0,0,0.004,-0.07884656116617474,0.019244976088961252,-0.14892903512077904,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.00011527013409411767,-0.001915733687773748,-0.00034881190158385453,-0.01107328882090844,0.0008877424191148722,-0.007070716003648723,0.00000002357685041721687,-0.000000005220602621779239,-0.00000003630768743254862,0.00010247688565986162,0.000030002900736688346,0.0000011846467974042402,0.00010000000599853651,0.008544940503282807,0.00067843357009396,0,0,2,0.000083,0,0,0
