time_ms,x_m,y_m
16300,-0.13636363636363624,0.0
16320,-0.13235294117647034,0.0
16340,-0.12834224598930466,0.0
16360,-0.12433155080213898,0.0
16380,-0.12032085561497308,0.0
16400,-0.1163101604278074,0.0
16420,-0.1122994652406415,0.0
16440,-0.10828877005347581,0.0
16460,-0.10427807486630991,0.0
16480,-0.10026737967914423,0.0
16500,-0.09625668449197855,0.0
16520,-0.09224598930481265,0.0
16540,-0.08823529411764697,0.0
16560,-0.08422459893048106,0.0
16580,-0.08021390374331538,0.0
16600,-0.07620320855614948,0.0
16620,-0.0721925133689838,0.0
16640,-0.06818181818181812,0.0
16660,-0.06417112299465222,0.0
16680,-0.06016042780748654,0.0
16700,-0.056149732620320636,0.0
16720,-0.052139037433154956,0.0
16740,-0.04812834224598905,0.0
16760,-0.04411764705882337,0.0
16780,-0.04010695187165769,0.0
16800,-0.03609625668449179,0.0
16820,-0.03208556149732611,0.0
16840,-0.028074866310160207,0.0
16860,-0.024064171122994527,0.0
16880,-0.020053475935828624,0.0
16900,-0.016042780748662944,0.0
16920,-0.012032085561497263,0.0
16940,-0.00802139037433136,0.0
16960,-0.00401069518716568,0.0
16980,0.0,0.0
17000,0.0,0.0
17020,0.0,0.0
17040,0.0,0.0
17060,0.0,0.0
17080,0.0,0.0
17100,0.0,0.0
17120,0.0,0.0
17140,0.0,0.0
